id,SMILES_input,fingerprints_input_ECFP4
336,C C C C C C C C C = C C C C C C C C C ( = O ) C 1 = N C C N 1 C C O,52 80 172 205 222 294 313 333 378 401 410 473 591 650 694 775 794 807 881 926 935 1057 1058 1089 1143 1145 1152 1267 1356 1380 1440 1444 1480 1516 1564 1693 1755 1802 1911 1917 2007
337,C C ( C ) ( C ) O C ( = O ) N C C C 1 ( C C C C C C C C C C C 1 = O ) [N+] ( = O ) [O-],2 80 114 197 231 310 314 325 392 396 650 667 695 715 753 795 807 838 926 1028 1040 1057 1060 1104 1128 1152 1162 1208 1280 1380 1574 1638 1691 1696 1738 1758 1855 1859 1917 1963 1988 2010 2011
338,C O C 1 = C C = C C = C 1 C N C ( = O ) C O C ( = O ) / C = C / C 2 = C C = C ( C = C 2 ) F,25 31 37 41 80 90 147 176 197 219 249 255 333 522 650 694 695 699 807 835 841 878 1048 1057 1073 1088 1152 1199 1308 1349 1380 1410 1499 1536 1588 1597 1661 1670 1750 1873 1917 1928 1970 2004 2033
339,C C ( = O ) N C 1 = C C ( = C C ( = C 1 ) C ( = O ) N C 2 = C C ( = C C = C 2 ) O C C 3 C C C O 3 ) N C ( = O ) C,80 84 184 191 245 248 322 361 486 490 530 562 650 656 695 703 749 802 807 821 849 875 926 950 1017 1019 1028 1039 1057 1088 1136 1152 1325 1380 1385 1391 1410 1452 1468 1501 1509 1563 1632 1750 1795 1816 1873 1917 1936 1978
340,C C C 1 = C C = C ( C = C 1 ) [C@@H] ( C ) N C ( = O ) C O C ( = O ) C 2 = C C = C C = C 2 O,1 41 80 117 145 147 283 294 310 439 463 552 650 688 695 807 1057 1088 1152 1199 1211 1365 1380 1447 1499 1602 1607 1627 1673 1695 1750 1754 1799 1831 1853 1873 1917 1929 1991 1997 2004
341,C 1 C C 1 2 C C 2 ( C ( = O ) O ) N,184 389 492 650 807 926 1060 1162 1171 1440 1458 1686 1844 1863 1917 1981 1989 2033
342,C C ( C ) C 1 = C ( C ( = C ( N 1 C C [C@@H] 2 C [C@@H] ( O C ( O 2 ) ( C ) C ) C C ( = O ) O ) C 3 = C C = C ( C = C 3 ) F ) C 4 = C C = C C = C 4 ) C ( = O ) N C 5 = C C = C C = C 5,1 80 90 109 152 191 283 289 351 389 486 586 598 624 650 656 699 703 736 792 802 807 832 896 926 935 963 970 1004 1019 1053 1057 1060 1070 1077 1088 1120 1133 1145 1152 1160 1199 1217 1274 1292 1323 1380 1383 1391 1410 1413 1662 1670 1679 1701 1737 1746 1747 1750 1816 1856 1873 1917 1928 1978
343,C 1 = C C 2 = C ( C = C 1 Br ) C ( = O ) C = C N 2 C C # N,45 80 314 363 650 674 728 766 790 875 909 935 1089 1101 1157 1357 1380 1384 1443 1455 1503 1506 1620 1631 1679 1683 1730 1750 1791 1873 1944 1956 2021
344,C C O C ( = O ) C 1 = C ( S C ( = C 1 C 2 = C C = C C = C 2 ) C ) N C ( = O ) C 3 = C C = C ( C = C 3 ) O [C@H] ( C ) C ( = O ) N C 4 = C C = C ( C = C 4 ) C,1 35 50 54 80 145 147 162 191 214 216 235 283 294 310 313 322 389 486 573 586 624 650 664 675 695 718 736 759 807 843 968 1057 1077 1088 1144 1152 1160 1199 1238 1269 1379 1380 1385 1435 1664 1665 1697 1722 1747 1750 1795 1816 1823 1873 1874 1917 1920
345,C C 1 = C ( C ( = C C = C 1 ) C ) N C ( = O ) C ( C 2 = C C ( = C ( C = C 2 ) O ) C ) N ( C ( C ) C C C ( C ) C ) C ( = O ) C ( C C 3 = C C = C ( C = C 3 ) O ) N C ( = O ) O C ( C ) ( C ) C,1 79 80 114 117 167 231 283 310 330 381 392 460 509 573 650 680 689 695 736 739 745 752 801 807 857 875 881 882 984 1019 1039 1040 1057 1076 1088 1152 1313 1318 1365 1380 1391 1475 1485 1574 1602 1607 1619 1652 1700 1722 1750 1754 1758 1778 1787 1790 1816 1847 1853 1859 1860 1873 1917 1977 1999 2006
346,N C ( = O ) C 1 C C N ( C C 1 ) C ( = O ) C C c 1 c ( c 2 c ( o c 1 = O ) c c 1 c ( c 2 ) c ( c o 1 ) c 1 c c c ( c c 1 ) F ) C,80 90 94 111 140 222 252 304 305 314 352 384 406 465 591 650 652 656 699 722 753 760 807 830 875 896 926 935 974 996 1009 1019 1057 1074 1118 1160 1171 1233 1243 1325 1357 1380 1410 1441 1468 1480 1564 1577 1604 1624 1670 1722 1750 1808 1837 1873 1898 1917 1928 2009 2034 2041
347,C 1 C ( C ( O C 1 = O ) C C ( = O ) O ) N C ( = O ) C N C ( = O ) C 2 = C C ( = C C ( = C 2 ) O ) N C 3 = N C C ( C N 3 ) O,41 80 167 191 197 231 261 265 314 378 387 389 470 486 491 520 542 590 591 610 650 656 745 747 749 750 770 807 875 881 898 926 970 1004 1019 1030 1039 1062 1087 1114 1152 1257 1280 1296 1380 1385 1395 1398 1403 1440 1509 1548 1563 1602 1715 1737 1746 1753 1765 1849 1866 1873 1882 1917
348,C C C C C C C C C C C C C C C C N C 1 = C ( C ( = N C = N 1 ) N 2 C C C ( C C 2 ) C C 3 = C C = C C = C 3 ) N,29 80 130 141 149 275 294 335 378 389 407 458 489 573 591 592 667 708 794 800 872 926 935 1019 1057 1066 1088 1143 1152 1171 1199 1260 1325 1367 1380 1416 1439 1444 1452 1456 1457 1472 1480 1750 1754 1810 1873 1911 1972 2011
349,C N C C ( = O ) N 1 C C C C 2 = C C = C C = C 2 1,80 177 556 586 626 650 807 926 935 1009 1028 1057 1088 1138 1152 1186 1198 1199 1215 1236 1295 1380 1387 1430 1440 1445 1480 1647 1708 1738 1750 1873 1917 1995
350,C O C 1 = C ( C = C ( C = C 1 ) C 2 = N N ( N = N 2 ) C C ( = O ) N ( C C 3 C C C O 3 ) C ( C 4 = C C = C ( C = C 4 ) F ) C ( = O ) N C C 5 C C C O 5 ) O C,1 80 90 94 123 140 197 206 215 239 248 249 256 330 334 361 378 522 573 650 656 695 699 802 807 821 834 841 845 856 875 881 896 926 935 950 1019 1028 1057 1152 1160 1164 1206 1236 1238 1245 1312 1325 1365 1380 1385 1391 1410 1437 1440 1468 1536 1604 1670 1695 1750 1783 1853 1861 1873 1881 1917 1928 1956 1970
351,Cl C 1 ( Cl ) C ( C 1 ) C n 1 c 2 c ( n c 1 ) c c c c 2,39 45 80 113 116 139 289 378 661 665 679 908 926 932 935 1000 1019 1060 1088 1097 1199 1237 1285 1362 1375 1380 1452 1455 1683 1750 1864 1873
352,C C 1 = C ( C ( = C ( C ( = C 1 N = C ) C ) C ) N = C ) C,252 725 1052 1057 1206 1366 1380 1454 1612 1665 1722 1804
353,C C O C ( = O ) C 1 = C ( S C 2 = C 1 C C C C 2 ) N C ( = O ) C ( C ) S C 3 = N N = C ( N 3 C ) C N C ( = O ) C 4 = C C ( = C ( C = C 4 ) O C ) O C,1 42 50 54 80 94 112 116 140 145 147 162 196 197 216 220 249 255 265 283 294 310 318 361 378 428 486 526 554 564 573 586 650 675 695 707 747 759 807 808 813 841 875 926 935 1028 1057 1121 1145 1152 1162 1164 1173 1238 1245 1380 1385 1391 1449 1507 1536 1622 1697 1714 1722 1738 1750 1816 1817 1833 1873 1917 1970 1980
354,C 1 = C C ( = C C = C 1 C 2 = [N+] ( [N+] ( = C ( C 2 = O ) C 3 = C C = C ( C = C 3 ) Cl ) [O-] ) [O-] ) Cl,58 205 216 314 383 463 561 650 715 816 896 1070 1160 1278 1305 1314 1380 1476 1683 1728 1750 1873
355,C C 1 = C ( C ( C 2 = C ( N 1 ) C C C C 2 = O ) C 3 = C C 4 = C ( C = C 3 ) O C ( C C 4 ) ( C ) C ) C # N,239 256 257 259 314 349 394 599 650 656 674 726 751 790 871 875 892 926 1019 1028 1035 1057 1060 1114 1136 1162 1171 1215 1236 1274 1279 1282 1380 1384 1387 1388 1429 1537 1574 1582 1632 1651 1674 1722 1738 1750 1755 1793 1803 1852 1873 1905
356,C C ( C 1 = C ( C = C O 1 ) O C ) O,1 166 227 249 283 656 695 728 745 787 807 841 1057 1097 1233 1380 1536 1750 1758 1796 1873 1950 1970 1977
357,C 1 C C ( = N C 1 C 2 = C C = C ( C = C 2 ) C 3 = C C 4 = C ( C = C 3 ) O C ( O 4 ) ( F ) F ) C 5 = C C = C C = C 5 Cl,106 160 166 251 352 366 378 458 561 656 675 785 867 875 896 926 974 984 991 1019 1035 1060 1077 1088 1160 1199 1250 1279 1282 1324 1325 1356 1380 1395 1531 1570 1681 1683 1711 1738 1750 1769 1803 1873 1905 1928 1964
358,C N ( C ) C 1 = C C = C ( C = C 1 ) N C ( = O ) C ( C 2 C C C = C C 2 ) N ( C C 3 = N C ( = C S 3 ) C 4 = C C = C ( C = C 4 ) O C ) C ( = O ) C N 5 C 6 = C C = C C = C 6 C ( = O ) C 5 = O,1 80 191 256 314 321 322 328 352 378 507 552 573 582 588 598 650 675 695 704 718 737 781 800 801 807 831 841 843 879 881 896 926 935 941 960 980 982 984 1019 1057 1077 1088 1096 1128 1147 1152 1160 1163 1199 1238 1264 1266 1295 1312 1325 1379 1380 1427 1473 1476 1509 1536 1567 1578 1601 1631 1647 1664 1671 1700 1750 1810 1816 1855 1861 1873 1917 1944 1957 1971 1978 1991 2027
359,C 1 C C N ( C C 1 ) C C ( = O ) N C 2 = C C ( = C C ( = C 2 ) N C 3 = C 4 C = C C ( = C C 4 = N C = C 3 ) Cl ) C O C ( = O ) N C C C N 5 C C N C C 5,2 41 76 80 84 103 147 165 191 197 216 277 305 378 395 491 561 650 653 667 673 695 745 749 787 807 816 819 875 901 926 935 975 1028 1097 1114 1145 1152 1224 1262 1280 1284 1308 1312 1357 1374 1380 1422 1452 1480 1482 1506 1516 1632 1637 1683 1733 1750 1754 1758 1791 1816 1866 1873 1876 1911 1914 1917 1920 1998 2008 2020
360,C C ( C N 1 C C N ( C C 1 ) C 2 = C C = C C = C 2 ) N 3 C ( N C ( = O ) C 4 = C 3 C = C C ( = C 4 ) O ) C 5 = C C = C C = C 5,1 38 74 80 83 249 283 301 313 314 320 321 352 381 389 400 407 650 687 745 766 807 875 926 935 992 1019 1049 1057 1088 1114 1182 1199 1279 1295 1313 1380 1405 1480 1489 1508 1602 1657 1663 1750 1791 1812 1825 1868 1873 1879 1915 1922
361,c 1 ( [nH] n c ( c 1 Cl ) C ( = O ) N c 1 c ( c c ( c c 1 ) F ) Cl ) C ( F ) F,1 74 79 160 272 366 378 486 490 561 594 650 699 702 807 875 888 947 1011 1025 1050 1114 1152 1188 1224 1324 1380 1405 1410 1487 1670 1683 1750 1816 1856 1870 1873 1917 1928 2004 2045
362,C N ( C ) C 1 = N C = N C 2 = C 1 N = C ( N 2 C 3 = N N = C ( C = C 3 ) O C ) C 4 = C C ( = C C = C 4 ) F,158 209 230 259 378 465 489 527 635 641 695 699 736 788 841 875 881 935 997 1034 1039 1055 1057 1088 1160 1163 1164 1213 1299 1380 1452 1487 1518 1536 1549 1554 1570 1670 1696 1700 1722 1724 1750 1810 1855 1873 1928 1964 1986 1990 1993
363,C C C 1 = C C = C C = C 1 C 2 = C ( C 3 = C C = C C = C 3 C = C 2 ) S,80 203 229 246 294 348 352 650 680 759 984 1057 1087 1088 1104 1199 1349 1357 1380 1573 1597 1750 1756 1759 1799 1807 1855 1872 1873
364,C C ( C ) ( C ) C 1 = C ( C ( = C C ( = C 1 ) Br ) Cl ) C Cl,80 114 366 392 419 561 728 875 909 1057 1109 1174 1328 1339 1380 1415 1432 1631 1683 1725 1873 1876 1895 1932 2018 2034
365,C C [Si] ( C C ) ( C C ) C 1 = C ( C = C ( C ( = C 1 ) C ( = O ) O ) C ( F ) ( F ) F ) C ( F ) ( F ) F,80 114 236 262 294 331 378 389 419 456 478 501 650 807 809 875 1007 1047 1057 1125 1257 1304 1380 1453 1567 1873 1917 1928 1976 1991
366,C 1 = C C = C ( C ( = C 1 ) C S C 2 = N N = C ( S 2 ) N C ( = O ) C C 3 = C C = C ( C = C 3 ) Cl ) Cl,41 80 116 162 216 295 310 325 341 366 378 385 561 584 650 675 730 762 797 807 816 913 974 999 1056 1070 1088 1152 1164 1199 1349 1380 1414 1567 1597 1683 1707 1750 1754 1756 1759 1816 1873 1917 2001 2024
367,C S C 1 = C C = C C ( = C 1 ) N C ( = S ) N C C 2 = C C = C O 2,27 80 97 110 116 184 191 197 255 394 474 656 703 711 721 730 787 807 811 875 977 1039 1057 1088 1152 1167 1233 1380 1436 1466 1513 1518 1723 1750 1762 1816 1873 1926 1934 1960
368,C C ( C ) ( C 1 = C C = C ( C = C 1 ) C ( C ) ( C ) C 2 = C C = C ( C = C 2 ) N C ( = O ) N C 3 = C C = C C = C 3 ) C 4 = C C = C ( C = C 4 ) N C ( = O ) N C 5 = C C = C C = C 5,8 56 114 191 389 392 650 679 703 807 843 1057 1076 1077 1088 1152 1199 1380 1417 1665 1750 1816 1873 1917 1989 1990
369,C 1 C C N ( C C 1 ) C ( = O ) C N 2 C ( = O ) / C ( = C / C 3 = C C ( = C ( C = C 3 ) O C C 4 = C C = C ( C = C 4 ) Cl ) Br ) / S C 2 = O,2 25 58 80 94 107 216 273 281 287 310 314 369 561 588 650 675 694 695 726 728 745 760 807 816 833 863 875 879 926 935 947 1003 1009 1027 1028 1070 1226 1312 1313 1380 1382 1390 1452 1469 1480 1631 1683 1691 1750 1754 1873 1917 1970 1998 2009 2033 2042 2044
370,C O c 1 c c c c 2 c 3 n ( C 4 C C C C C 4 ) c ( = O ) n ( c ( = O ) c 3 c n c 1 2 ) c 1 c c c c ( Cl ) c 1,2 165 216 249 260 314 378 435 489 504 506 561 592 650 695 716 771 795 841 875 890 926 935 1019 1028 1039 1049 1057 1088 1141 1268 1325 1334 1357 1380 1410 1440 1445 1452 1535 1536 1573 1602 1683 1686 1724 1750 1825 1873 1910 1915 1970 1993 2046
371,C [C@@H] ( C ( = O ) C 1 = C C = C ( C = C 1 ) Br ) O C ( = O ) C 2 = N N C ( = O ) C C 2,1 69 93 110 145 267 283 314 378 386 647 650 695 728 732 807 903 909 926 988 1057 1114 1157 1269 1281 1353 1380 1385 1569 1575 1631 1632 1649 1697 1738 1750 1798 1873 1878 1917
372,C C 1 = C C ( = C ( C = C 1 ) C ) C ( = O ) O [C@H] ( C ) C ( = O ) N C 2 = C C ( = C C ( = C 2 ) Cl ) Cl,1 69 84 110 145 191 216 235 263 283 561 573 650 695 807 875 878 927 1013 1057 1117 1128 1144 1152 1235 1269 1380 1391 1626 1664 1683 1691 1722 1747 1750 1816 1823 1873 1917 1991
373,C C 1 = C ( [C@@H] ( C 2 = C ( N 1 ) C [C@H] ( C C 2 = O ) C 3 = C C = C ( C = C 3 ) Cl ) C 4 = C C = C ( C = C 4 ) O C ) C ( = O ) O C C ( C ) C,1 80 118 145 147 211 216 231 254 256 257 283 300 314 322 401 561 650 674 695 718 751 781 807 816 831 841 926 961 1005 1019 1057 1060 1070 1114 1158 1169 1171 1279 1321 1380 1419 1464 1488 1536 1582 1651 1683 1722 1750 1751 1803 1847 1873 1917 2000 2034
374,C C 1 = C C ( = C ( C = C 1 C O C ( = O ) C 2 = C S C ( = N 2 ) C 3 = C C = C ( C = C 3 ) F ) O C ) O C,80 90 145 147 249 280 378 422 518 552 650 657 675 695 699 701 745 807 841 855 875 896 1057 1071 1160 1245 1297 1349 1380 1382 1391 1410 1536 1567 1592 1656 1670 1722 1750 1754 1855 1873 1876 1917 1928 1934 1970 2021
375,C O C 1 = C ( C = C C ( = C 1 ) [N+] ( = O ) [O-] ) N C ( = O ) C N 2 C C N ( C C 2 ) C C 3 = C C = C ( C = C 3 ) O C ( F ) ( F ) F,41 74 80 114 145 249 277 310 317 322 548 650 695 715 718 724 753 784 807 838 841 875 926 935 1019 1057 1149 1152 1195 1224 1274 1284 1312 1380 1409 1453 1480 1536 1571 1683 1750 1754 1765 1771 1791 1809 1814 1816 1856 1873 1917 1920 1928 1940 1948 1963 1970
376,C C ( = O ) O C O C ( = O ) O C 1 = C C = C C ( = C 1 ) N ( C 2 = C C = C C = C 2 ) C 3 = C C = C C ( = C 3 ) N ( C 4 = C C = C C = C 4 ) C 5 = C C ( = C C = C 5 ) O C,80 147 161 170 245 288 294 322 389 555 562 626 650 695 781 807 841 846 875 881 1017 1035 1039 1057 1060 1088 1096 1199 1211 1281 1380 1396 1503 1536 1729 1750 1873 1917 1956 1972 1975 2032
377,C [C@@H] 1 C = C [C@H] ( C [C@H] 1 C O ) O C ( = O ) C,40 80 202 222 226 482 521 650 688 695 796 807 926 1017 1019 1035 1057 1083 1124 1126 1292 1309 1353 1516 1575 1777 1873 1917 1931
378,C C C C ( C 1 = C C = C C = C 1 ) N C ( = O ) C 2 C C N ( C C 2 ) C 3 = N C = C ( C = C 3 ) C ( F ) ( F ) F,1 80 114 117 217 291 294 335 378 389 407 514 527 560 635 650 662 689 739 794 807 809 926 935 974 1019 1046 1057 1088 1152 1175 1199 1260 1275 1314 1325 1365 1370 1380 1417 1452 1453 1465 1480 1535 1581 1665 1736 1750 1824 1837 1873 1917 1928
379,C N 1 C ( = O ) C S C 2 = C 1 C = C ( C = C 2 ) N C ( = O ) N C 3 = C ( C = C ( C = C 3 ) Br ) F,56 157 184 191 248 314 573 650 675 699 728 744 766 798 807 843 859 862 875 909 926 935 949 987 1057 1074 1145 1152 1157 1160 1224 1285 1295 1328 1380 1631 1734 1750 1816 1840 1856 1873 1876 1908 1915 1917 1928 1989 1990
380,C C C ( C ) C ( = O ) C N ( C ) C 1 = C C = C C = C 1,1 80 183 283 288 294 389 556 650 807 881 987 1057 1088 1096 1101 1163 1190 1199 1263 1380 1415 1544 1550 1555 1750 1760 1873 1917
381,C / C ( = C \ C 1 = C C = C O 1 ) / C = N / N C ( = O ) C 2 = C C ( = N N 2 ) C 3 = C C = C 4 C C C 5 = C 4 C 3 = C C = C 5,62 74 143 165 265 318 352 378 386 474 486 494 599 650 656 664 680 694 725 787 807 832 875 911 926 980 1017 1039 1057 1088 1114 1116 1127 1138 1152 1233 1236 1357 1380 1419 1486 1573 1665 1708 1738 1742 1746 1750 1790 1794 1867 1873 1917 1926 1930 1980 1984 1992 2004 2023
382,C ( / C = C / C = C / C ( = O ) [O-] ) O [O-],31 80 155 432 636 638 650 694 695 715 807 812 823 1082 1109 1226 1356 1546 1617 1917 1923 1955
383,C C C ( C ( = O ) N 1 C 2 = C C = C C = C 2 C 3 = C C = C C = C 3 1 ) S C 4 = C C = C ( C = C 4 ) N C ( = O ) / C ( = C / C 5 = C C ( = C C = C 5 ) Br ) / N C ( = O ) C 6 = C C = C C = C 6,1 45 80 101 108 116 147 191 239 271 294 389 485 486 609 650 694 728 766 807 811 843 875 909 930 935 955 960 1035 1039 1057 1077 1088 1103 1116 1118 1119 1152 1170 1193 1199 1210 1255 1282 1285 1353 1357 1380 1385 1507 1523 1544 1573 1631 1665 1707 1746 1750 1816 1873 1917 1966 1985 2022 2033
384,C C C C N ( C C = C ) C ( = O ) C 1 C 2 3 [C@@H] ( [C@@H] ( [C@@H] ( S 2 ) C C 3 C ) C ( = O ) N ( C C = C ) C 4 = C C = C ( C = C 4 ) O C C ) C ( = O ) N 1 C C O,5 69 74 80 102 205 212 222 237 238 294 314 322 335 348 473 506 591 650 666 673 675 694 695 718 741 783 794 807 881 926 935 940 960 976 978 1019 1046 1057 1060 1089 1096 1101 1145 1158 1177 1181 1238 1267 1272 1292 1309 1329 1348 1366 1380 1452 1526 1558 1594 1635 1645 1650 1697 1750 1775 1822 1873 1911 1917 1951 2026 2043
385,[N+] ( = O ) ( c 1 c c c ( C C ( = O ) N c 2 c ( c 3 c ( N C C C N ( C ) C ) c c c c 3 ) c c c c 2 ) c c 1 ) [O-],41 80 270 310 325 352 473 650 652 667 693 715 730 753 769 807 838 881 899 913 946 984 1057 1088 1152 1163 1195 1199 1224 1274 1335 1380 1416 1602 1696 1750 1754 1756 1809 1814 1816 1873 1911 1917 1948 1951 1963 1972
386,C 1 C ( C ( C S 1 ( = O ) = O ) O ) N C C ( = O ) O,80 207 236 265 389 390 469 650 738 807 849 876 926 1019 1058 1077 1152 1204 1257 1362 1403 1440 1569 1629 1737 1917
387,C N ( C 1 = N C ( = C C ( = N 1 ) C 2 = C C = C C = C 2 ) C 3 = C C = C C = C 3 ) / N = C \ C 4 = C C = C ( C = C 4 ) [N+] ( = O ) [O-],6 25 270 378 389 650 694 703 715 725 736 753 769 838 864 875 881 916 980 1057 1088 1160 1163 1195 1199 1227 1274 1309 1380 1588 1698 1750 1778 1809 1814 1855 1873 1963 1971 1973 2033
388,C C C N ( C C C ( = O ) N C C N 1 C C O C C 1 ) C ( = O ) C 2 = C ( O C = C 2 ) C,41 80 166 197 207 294 397 434 523 586 597 642 650 656 667 714 756 787 794 807 835 881 926 935 950 978 1057 1145 1152 1219 1221 1233 1380 1387 1405 1427 1441 1480 1482 1564 1589 1632 1722 1750 1761 1791 1849 1873 1917 1951 1991
389,C 1 = C C = C 2 C = C ( C = C C 2 = C 1 ) N C ( = O ) C N 3 C 4 = C ( [C@@H] ( C 5 C ( S 4 ) C ( = O ) N ( C 5 = O ) C 6 = C C = C ( C = C 6 ) Br ) C 7 = C C ( = C C = C 7 ) Br ) S C 3 = O,5 41 63 80 162 184 191 192 203 233 259 314 322 461 485 598 620 650 675 728 748 766 802 807 843 875 901 909 924 935 994 1014 1019 1039 1087 1088 1098 1124 1152 1157 1176 1199 1279 1284 1312 1337 1362 1380 1427 1443 1453 1457 1631 1649 1663 1686 1750 1788 1816 1817 1824 1825 1855 1873 1917 1935 1989 2002
390,C C N ( C C ) C C N ( C 1 = N C 2 = C C = C C = C 2 S 1 ) C ( = O ) C 3 = C C = C ( C = C 3 ) S ( = O ) ( = O ) N ( C ) C 4 C C 4,38 80 119 162 251 289 294 319 350 378 461 506 554 557 587 620 650 675 715 783 807 809 815 818 849 881 885 926 932 964 980 1019 1057 1088 1097 1106 1154 1163 1199 1221 1325 1380 1385 1476 1539 1573 1697 1706 1750 1855 1873 1917 1946 1951 1981
391,C C 1 = C ( S C 2 = C 1 C ( = O ) N ( C = N 2 ) C C ( = O ) O C C ( = O ) N C 3 = C C = C C = C 3 F ) C,41 80 147 162 167 179 224 252 264 313 314 378 504 511 650 675 695 699 807 818 820 857 862 932 935 1032 1057 1088 1146 1152 1199 1211 1224 1312 1375 1380 1386 1438 1452 1455 1499 1534 1696 1722 1750 1816 1840 1841 1873 1917 1928 1948 1984 2004 2013
392,C O C ( C N C 1 = N C = C 2 C ( = N 1 ) C ( = N C = N 2 ) N C 3 = C C ( = C ( C = C 3 ) F ) Cl ) O C,1 17 80 170 191 216 329 350 366 378 465 489 491 544 561 606 612 691 695 699 708 710 841 843 875 888 1032 1057 1097 1152 1193 1226 1306 1351 1367 1380 1416 1452 1488 1513 1535 1581 1582 1683 1724 1750 1810 1840 1855 1873 1928 2032
393,C [C@@H] 1 C C 2 = C ( N 1 C ) C ( = C C = C 2 ) C ( = O ) C 3 = C C = C C = C 3 F,9 146 231 382 586 622 624 650 699 734 790 807 878 926 934 935 949 1019 1032 1039 1057 1088 1145 1199 1236 1309 1380 1447 1672 1679 1708 1750 1840 1873 1917 1928 1991
394,C 1 2 ( C C C 1 ) C C C ( C N c 1 c ( c ( n c ( n 1 ) C # N ) O C 1 C C ( N C ( C 1 ) ( C ) C ) ( C ) C ) C ( = O ) N C ) C C 2,29 80 119 263 278 321 345 378 401 425 447 482 486 524 586 637 650 674 679 695 708 790 807 860 926 930 1019 1028 1057 1060 1114 1134 1136 1152 1162 1191 1222 1232 1274 1325 1339 1380 1384 1412 1416 1430 1547 1575 1604 1605 1674 1688 1690 1716 1719 1745 1839 1855 1917 2028
395,C C C 1 ( O C [C@H] ( O 1 ) [C@H] ( [C@@H] ( C ) C C ( = O ) C [C@H] ( C ) [C@@H] ( [C@@H] 2 C O C ( O 2 ) ( C C ) C C ) O C C 3 = C C = C ( C = C 3 ) O C ) O C C 4 = C C = C ( C = C 4 ) O C ) C C,1 80 142 188 283 294 310 316 318 322 391 595 600 650 656 679 695 718 745 772 781 790 807 812 830 831 841 926 1017 1019 1057 1060 1070 1290 1351 1380 1432 1536 1746 1750 1754 1785 1798 1853 1873 1917 1923 1980 2042
396,C C C ( C 1 = N C 2 = C C = C C = C 2 C ( = O ) N 1 C 3 = C C = C C = C 3 O C ) N ( C C C 4 = C C = C C = C 4 ) C ( = O ) N C 5 = C C = C ( C = C 5 ) [N+] ( = O ) [O-],1 80 107 151 191 193 249 251 289 294 314 378 389 504 569 585 604 650 695 715 753 769 807 838 841 843 881 935 1045 1057 1066 1077 1088 1097 1098 1152 1195 1199 1243 1248 1274 1295 1357 1359 1380 1410 1427 1524 1536 1544 1573 1602 1603 1647 1750 1754 1809 1814 1816 1836 1855 1861 1873 1895 1917 1939 1951 1963 1970 1993
397,C C 1 = C C ( = C ( C = C 1 ) O P ( C 2 = C C = C ( C = C 2 ) C 3 = C C = C C = C 3 ) O C 4 = C ( C = C ( C = C 4 ) C ) C ) C,5 45 94 204 235 389 677 695 736 796 875 896 1013 1057 1088 1160 1199 1347 1365 1380 1391 1640 1722 1724 1743 1750 1752 1823 1873 1964 1970
398,C C 1 = C C ( = C ( C ( = C 1 ) C ) O C C [N+] ( C ) ( C ) C ) C,13 39 80 204 315 319 333 414 628 695 875 913 1034 1057 1352 1360 1380 1391 1452 1722 1823 1873 1952 1953
399,C 1 = C C ( = C C = C 1 C 2 = C C ( = C ( C = C 2 C 3 = C C ( = C C ( = C 3 ) Cl ) Cl ) F ) F ) S ( = O ) ( = O ) N,216 222 319 350 352 425 495 561 650 699 715 833 875 896 1081 1160 1171 1197 1235 1380 1443 1476 1489 1539 1607 1683 1747 1750 1840 1873 1928
400,C C 1 = C ( N C 2 = C 1 C ( = O ) C [C@H] ( C 2 ) C 3 = C C = C ( C = C 3 ) O C ) C ( = O ) O C C 4 = C C = C C = C 4,80 85 145 147 211 231 252 314 322 389 628 637 650 676 686 695 718 745 751 781 807 831 834 841 853 926 1019 1057 1066 1088 1114 1158 1199 1279 1282 1380 1397 1419 1536 1652 1722 1745 1747 1750 1754 1803 1873 1876 1914 1917 2000 2042
401,C / C ( = N \ N C ( = O ) C 1 C O C 2 = C C = C C = C 2 O 1 ) / C 3 = C C = C ( C = C 3 ) Br,66 318 441 450 650 656 689 700 725 728 750 807 909 926 940 1017 1019 1057 1088 1152 1157 1199 1247 1372 1380 1385 1481 1612 1623 1631 1647 1649 1697 1750 1755 1802 1839 1873 1884 1905 1917 1923 1984
402,C 1 C = C [C@H] 2 [C@@H] 1 / C ( = N \ N C 3 = C ( C ( = C ( C ( = C 3 F ) F ) F ) F ) F ) / C 2,17 231 289 359 369 381 445 455 526 542 598 631 699 725 848 926 1019 1083 1128 1152 1222 1280 1380 1445 1512 1622 1779 1873 1918 1928 1999
403,C 1 C C C ( C 1 ) N C ( = O ) C N 2 C ( = O ) N 3 C = C N = C ( C 3 = N 2 ) N 4 C C O C C 4,41 80 130 158 314 378 387 407 426 428 523 565 579 650 656 771 807 890 892 922 926 935 950 1014 1019 1028 1101 1110 1152 1309 1312 1325 1336 1380 1405 1441 1452 1472 1480 1529 1617 1634 1655 1696 1786 1866 1873 1917 1956 1969
404,C N 1 C ( = C N = C 1 C 2 = N C ( = C S 2 ) C Cl ) [N+] ( = O ) [O-],80 95 172 378 518 552 564 585 650 675 715 724 726 753 832 838 926 935 1057 1109 1145 1185 1195 1211 1271 1380 1452 1535 1567 1682 1683 1722 1820 1855 1873 1876 1934 1963 1973
405,C [C@] ( C 1 = C C = C C = C 1 ) ( C ( = O ) [O-] ) N = C = S,38 97 114 293 389 392 650 674 715 725 807 915 1057 1087 1088 1199 1226 1259 1380 1394 1417 1635 1718 1750 1873 1917 1932 1938 2017
