id,SMILES_input,fingerprints_input_ECFP4
246,C C C C C O C 1 = N C = C ( N = C 1 ) C 2 = C C = C ( C = C 2 ) F,13 80 90 131 148 229 266 293 294 311 327 332 378 591 604 638 643 695 699 711 728 738 757 773 794 823 843 847 862 883 889 896 911 917 980 1040 1057 1067 1072 1144 1145 1160 1249 1274 1293 1295 1298 1332 1380 1389 1410 1414 1430 1444 1452 1478 1490 1520 1535 1560 1570 1597 1670 1730 1750 1815 1865 1873 1875 1911 1928 1932 1933 1971 2002
247,C C C C N ( C ) C ( = O ) C 1 C C C ( C C 1 ) C N 2 C ( = O ) C 3 = C ( C = C S 3 ) N ( C 2 = O ) C C 4 = C C = C C = C 4 F,14 17 21 29 45 80 107 122 131 175 214 259 294 314 334 335 348 355 360 378 415 461 482 500 504 549 554 591 650 675 699 734 753 771 794 802 807 818 822 874 881 898 904 908 919 926 935 969 974 982 1019 1032 1049 1057 1068 1083 1088 1139 1163 1170 1183 1199 1251 1262 1280 1293 1305 1317 1323 1325 1334 1348 1349 1376 1380 1396 1412 1430 1432 1451 1474 1478 1487 1504 1546 1556 1567 1583 1597 1652 1671 1679 1750 1765 1775 1780 1798 1802 1840 1873 1875 1898 1911 1917 1928 1933 1951 1953 1955 1968
248,C 1 = C C = C ( C = C 1 ) C C ( = O ) N C 2 = N C 3 = C C = C C = C 3 N 2,41 80 119 262 281 289 325 343 361 378 381 389 412 446 512 535 541 569 570 650 676 693 730 790 807 813 849 906 913 930 982 986 988 1008 1030 1034 1066 1073 1088 1097 1105 1108 1114 1152 1194 1199 1219 1380 1388 1612 1663 1712 1745 1750 1752 1754 1756 1773 1779 1783 1811 1812 1816 1854 1855 1862 1873 1884 1917 1935 1977 1998 2015 2035
249,C 1 = C ( C ( = O ) N S 1 ) C # N,73 84 174 190 206 314 323 361 412 481 552 581 593 632 650 674 675 686 727 750 790 892 967 1041 1072 1082 1114 1136 1140 1222 1235 1236 1280 1295 1379 1380 1384 1400 1438 1468 1483 1494 1505 1511 1812 1824 1862 1873 1897 1902 1906 1948 1979 1984 1988 2014 2032
250,C C N 1 C 2 = N C = N C ( = C 2 N = N 1 ) N C 3 C C C C 3,12 34 71 80 85 158 176 199 209 221 247 261 294 378 398 415 428 448 489 496 512 563 567 572 576 587 594 607 638 660 708 795 851 881 887 890 919 926 935 967 1014 1019 1028 1032 1035 1045 1057 1059 1109 1143 1152 1164 1192 1280 1282 1309 1317 1319 1325 1344 1367 1380 1384 1396 1430 1452 1455 1469 1486 1514 1533 1556 1581 1589 1619 1634 1696 1724 1745 1783 1810 1871 1873 1890 2014
251,C C 1 = C C ( = C ( C = C 1 ) O C C ( = O ) N C 2 = C ( C = C C ( = C 2 ) Cl ) C ( = O ) [O-] ) C,20 38 41 67 80 88 94 99 102 149 165 167 192 204 216 235 245 328 394 440 482 540 561 650 695 715 790 807 816 860 861 875 879 935 993 1013 1041 1057 1059 1068 1071 1097 1121 1129 1152 1187 1191 1196 1203 1215 1224 1226 1244 1278 1312 1347 1380 1391 1442 1452 1479 1521 1566 1568 1578 1637 1665 1680 1683 1690 1722 1724 1735 1742 1745 1750 1798 1816 1819 1823 1840 1873 1917 1920 1948 1955 1970 1991 2004 2012 2045 2046
252,C 1 = C C = C 2 C = C 3 C 4 C 5 C ( C ( C 3 = C C 2 = C 1 ) C 6 = C C = C C = C 4 6 ) C 7 = C C = C C = C 7 C 5 = O,1 12 27 44 53 76 81 106 168 223 242 266 276 281 314 322 330 352 357 369 371 560 562 569 645 650 792 839 848 851 853 857 875 950 964 975 977 984 1016 1019 1027 1065 1087 1088 1110 1137 1175 1199 1240 1282 1363 1370 1372 1380 1424 1449 1453 1457 1471 1533 1625 1652 1661 1731 1750 1755 1770 1781 1828 1855 1873 1878 1964 2000 2011
253,C C N ( C C O ) C ( = O ) C 1 = C C = C ( O 1 ) I,28 40 48 80 97 128 184 222 243 245 252 285 294 296 310 321 425 463 473 528 586 637 650 656 661 665 704 773 797 807 827 848 881 889 890 894 921 922 932 947 978 1002 1007 1008 1048 1057 1132 1144 1221 1358 1380 1400 1422 1433 1489 1516 1543 1572 1604 1641 1701 1750 1754 1805 1831 1873 1917 1936 1951 1961 1986 1999 2036
254,C N ( C 1 = C C = C C = C 1 O C ) C 2 = C C 3 ( C ( C ( = O ) N 3 C 4 = C C = C C = C 4 N 2 C ( = O ) C O C ) O C ) C 5 = C C = C C = C 5,5 12 80 90 110 158 182 243 249 289 299 304 308 314 320 347 386 389 417 418 459 461 466 468 476 482 484 542 556 644 650 695 737 772 776 785 807 841 845 854 856 881 934 935 937 959 1002 1005 1009 1019 1036 1037 1057 1060 1088 1103 1141 1163 1185 1199 1260 1293 1295 1362 1380 1387 1410 1467 1519 1536 1583 1592 1647 1710 1719 1720 1750 1764 1776 1784 1799 1803 1844 1873 1884 1892 1917 1923 1937 1938 1946 1970 1982 1986 2004 2018 2026 2028 2033
255,C [C@H] 1 [C@H] 2 C = C C ( = O ) N 2 C 3 = C ( [C@@H] 1 C C 4 = C C = C C = C 4 ) C = C ( C = C 3 ) O C,45 80 126 142 152 203 229 233 314 322 329 337 344 389 399 427 458 488 507 513 547 560 565 588 605 609 617 619 638 650 665 695 718 781 841 875 935 936 961 962 985 1019 1027 1057 1066 1074 1083 1088 1094 1167 1199 1212 1243 1258 1295 1309 1343 1380 1399 1456 1482 1507 1527 1536 1637 1734 1735 1750 1754 1873 1883 1885 1892 1897 1915 1922 1942 1972 1992 2000 2025 2034
256,C = N / C ( = C ( / C 1 = C C = C C = C 1 ) \ N = O ) / C 2 = C C = C C = C 2,75 98 180 213 232 235 389 439 462 514 558 563 588 628 650 725 752 807 836 838 870 893 896 927 979 1027 1067 1088 1141 1143 1157 1199 1210 1301 1307 1335 1366 1380 1385 1454 1465 1533 1612 1671 1686 1703 1718 1744 1748 1750 1767 1873 1874 1928 1973 1985 1996 2036
257,C C 1 = C C ( = C C = C 1 ) C ( = O ) N C 2 C C C C 2,66 161 171 172 215 298 322 338 387 404 428 486 504 521 526 584 612 629 650 667 722 807 837 875 890 918 926 1013 1019 1020 1028 1036 1039 1055 1057 1077 1085 1088 1106 1123 1152 1158 1175 1200 1249 1281 1325 1369 1380 1385 1421 1450 1454 1473 1485 1518 1634 1645 1655 1662 1670 1717 1722 1750 1804 1823 1873 1917 1922 1985 2013 2047
258,C 1 C C ( N C 1 ) C O C 2 = C ( C = C C ( = C 2 ) N C ( = O ) C 3 = C ( N = C C = C 3 ) N C C 4 = C C = N C = C 4 ) C ( F ) ( F ) F,9 80 114 157 184 191 226 242 245 255 262 274 305 322 335 345 378 383 395 402 419 440 448 481 486 493 495 568 575 598 620 623 632 638 650 695 708 742 758 761 785 807 809 819 843 847 870 875 893 896 926 932 933 967 985 992 1019 1028 1043 1061 1063 1080 1088 1114 1136 1146 1152 1154 1208 1264 1274 1303 1325 1331 1350 1361 1380 1416 1447 1452 1453 1495 1503 1507 1526 1603 1676 1733 1750 1754 1792 1812 1816 1837 1866 1867 1869 1873 1880 1912 1917 1928 1934 1969 1970 1972 1978 1991 2004 2008
259,C C ( C ) O C ( = O ) C 1 C C C ( = O ) N 1,1 21 22 69 112 113 132 146 168 187 219 283 294 301 314 362 420 497 534 579 585 606 650 695 779 803 807 843 881 891 913 926 1019 1021 1057 1083 1109 1114 1152 1181 1255 1318 1325 1351 1357 1360 1380 1381 1386 1467 1575 1685 1721 1738 1749 1819 1826 1865 1906 1917 1978
260,C C C ( = O ) N ( C 1 C C ( N ( C 2 = C C = C C = C 1 2 ) C ( = O ) C 3 = C C = C O 3 ) C ) C 4 = C C = C C = C 4,64 80 96 103 154 159 288 294 310 346 371 380 389 397 424 450 474 482 500 516 520 548 569 621 650 656 666 719 732 734 774 783 787 807 829 844 881 882 898 926 935 952 1019 1027 1044 1048 1051 1057 1066 1088 1096 1115 1126 1138 1152 1199 1228 1233 1238 1243 1292 1294 1295 1309 1380 1391 1422 1424 1428 1463 1499 1504 1509 1536 1538 1591 1629 1631 1647 1651 1661 1696 1750 1754 1811 1828 1873 1899 1907 1917 1926 1950 1981 1997
261,C 1 C S C C C 1 N C C N ( C C C ( C 2 = C C = C C = C 2 ) C 3 = C C = C C = C 3 ) C ( = O ) N C 4 = N C 5 = C C = C C = C 5 S 4,1 24 27 42 75 80 104 108 126 142 162 193 262 268 289 317 339 353 378 385 389 397 407 441 461 473 475 517 557 561 650 653 667 675 716 719 733 739 765 789 806 807 881 885 890 892 897 926 933 968 978 980 984 988 1019 1021 1034 1038 1067 1088 1097 1113 1147 1152 1158 1180 1199 1210 1222 1249 1293 1298 1325 1342 1365 1380 1423 1458 1495 1523 1569 1581 1634 1675 1697 1701 1730 1750 1809 1816 1826 1855 1860 1873 1879 1894 1917 1951 1989 1997 2034 2047
262,C [C@@H] 1 C N ( C [C@H] ( O 1 ) C ) C 2 = C ( N = C ( O 2 ) C 3 = C C = C ( C = C 3 ) C ) S ( = O ) ( = O ) C 4 = C C = C ( C = C 4 ) F,73 78 90 102 117 155 203 206 235 260 311 317 319 350 356 373 378 407 411 423 426 553 621 650 656 689 690 699 715 720 739 761 764 779 810 896 912 914 918 926 935 972 985 994 1015 1019 1047 1055 1057 1151 1159 1160 1267 1309 1320 1334 1380 1410 1432 1435 1442 1476 1537 1542 1545 1571 1587 1598 1604 1670 1704 1716 1722 1742 1750 1781 1823 1855 1873 1920 1921 1923 1928 1929 1998
263,C 1 = C C = C ( C = C 1 ) C ( C C C Cl ) ( C # N ) F,34 54 80 114 331 389 391 537 586 616 674 710 774 785 790 842 908 913 983 1000 1088 1094 1109 1116 1174 1188 1199 1205 1305 1308 1342 1345 1366 1380 1384 1392 1417 1420 1452 1453 1455 1456 1514 1518 1557 1592 1594 1623 1645 1683 1687 1706 1739 1750 1873 1890 1911 1928 1953 1959 1969 2017
264,C 1 = C C ( = C C = C 1 C ( = O ) [O-] ) S ( = O ) ( = O ) N C C C C ( = O ) [O-],20 80 96 125 136 151 234 235 266 281 317 319 350 360 374 376 443 496 500 502 560 593 603 620 650 667 689 715 732 735 779 785 807 871 883 913 944 950 997 1014 1077 1105 1125 1128 1130 1152 1176 1179 1226 1230 1276 1330 1380 1385 1468 1476 1505 1521 1564 1568 1626 1697 1735 1750 1797 1838 1872 1873 1886 1888 1911 1917 1936 2000 2012
265,C S C 1 = C ( C = C ( C = C 1 ) C ( = O ) O C C 2 = C S C ( = N 2 ) C 3 = C C = C C = C 3 ) [N+] ( = O ) [O-],31 49 80 100 109 116 145 147 163 164 176 280 311 322 354 378 389 394 469 518 552 622 641 650 675 682 695 715 716 724 735 736 745 749 753 807 828 838 875 926 960 1021 1025 1033 1057 1088 1098 1111 1131 1160 1195 1199 1276 1331 1347 1378 1380 1385 1419 1423 1485 1522 1567 1578 1584 1599 1652 1682 1697 1701 1723 1736 1750 1754 1758 1778 1815 1824 1855 1873 1876 1911 1912 1915 1917 1934 1963
266,C C 1 = C C = C ( C = C 1 ) [C@@] 2 ( N = C ( O C 3 = C C ( = C ( C = C 3 O 2 ) Cl ) Cl ) N C 4 = C C = C C = C 4 ) C ( F ) ( F ) F,44 59 98 114 148 189 191 218 235 252 338 366 378 389 407 462 484 491 498 537 542 556 561 640 654 656 702 703 731 745 789 875 880 910 958 992 1047 1057 1060 1068 1088 1152 1156 1199 1226 1247 1257 1268 1282 1288 1360 1377 1380 1384 1422 1453 1456 1486 1511 1524 1554 1590 1681 1683 1722 1747 1750 1789 1810 1823 1827 1845 1871 1873 1905 1912 1920 1928 1947 1968
267,C / C ( = C \ C C = C ) / O C 1 C C C C C 1,2 39 80 104 113 119 120 145 163 172 190 215 248 290 292 316 376 378 407 467 479 507 517 543 565 586 600 648 658 676 694 695 705 707 718 807 814 860 890 926 929 940 1017 1019 1028 1036 1038 1057 1088 1115 1126 1138 1147 1198 1265 1272 1285 1317 1325 1363 1366 1391 1402 1410 1427 1509 1518 1550 1645 1717 1721 1864 1873 1893 1950 1953 1982 1999
268,C [C@@H] ( C ( = O ) N C 1 = C C = N C = C 1 ) O C 2 = C C = C ( C = C 2 ) O C,1 25 33 35 37 167 191 199 283 322 378 383 430 433 460 497 573 650 664 682 695 718 738 781 791 807 831 835 841 935 954 968 1044 1057 1076 1077 1123 1125 1133 1144 1146 1152 1169 1184 1208 1269 1272 1380 1435 1443 1507 1515 1536 1603 1607 1664 1750 1785 1816 1821 1866 1873 1917 1941 1964 1998
269,C C ( C ( = O ) N C C 1 = C N = C ( C = C 1 ) N ( C ) C ) O C C 2 = C C ( = C C = C 2 ) O C,1 71 80 101 113 138 193 197 209 229 255 283 286 292 310 316 322 378 391 401 402 445 489 559 562 566 573 608 650 695 724 745 778 781 794 807 840 841 875 881 882 885 900 932 991 994 1030 1039 1057 1066 1088 1103 1152 1163 1171 1236 1252 1269 1289 1328 1331 1355 1358 1380 1452 1518 1525 1535 1536 1573 1583 1596 1617 1667 1698 1700 1730 1741 1750 1754 1758 1764 1805 1815 1823 1830 1873 1917 1918 1964 1972 2030 2036
270,C 1 C C 1 C ( C N ) O / N = C ( / C 2 = C S C ( = N 2 ) N ) \ C ( = O ) N C 3 C 4 N ( C 3 = O ) C ( = C ( C S 4 ) C S C 5 = N N = C S 5 ) C ( = O ) O,1 5 13 66 80 89 116 121 150 228 232 233 235 256 269 281 288 314 329 341 360 362 371 378 386 387 389 416 429 431 440 456 466 470 494 523 539 552 555 650 653 675 695 698 699 725 731 740 753 762 792 807 855 859 870 872 882 894 911 926 935 936 963 981 998 999 1019 1041 1063 1071 1074 1097 1117 1152 1164 1171 1200 1201 1210 1252 1264 1279 1325 1351 1380 1415 1418 1423 1441 1450 1457 1508 1547 1567 1584 1654 1678 1697 1698 1712 1727 1743 1753 1811 1844 1851 1855 1873 1886 1903 1909 1915 1917 1922 1938 1950 1978 1990 2021
271,C / C ( = N \ N C ( = O ) C N C 1 = C C = C ( C = C 1 ) O C ) / C 2 = C C 3 = C ( C = C 2 ) O C O 3,29 41 62 80 178 191 258 284 318 322 354 371 391 431 441 450 464 482 605 650 652 656 658 689 695 699 700 704 718 725 738 765 781 807 824 831 834 841 843 844 847 874 875 922 926 940 954 997 1017 1035 1057 1115 1136 1152 1182 1247 1267 1275 1295 1349 1373 1380 1385 1397 1406 1411 1416 1440 1443 1493 1505 1525 1536 1576 1647 1687 1697 1747 1750 1755 1759 1800 1863 1873 1886 1905 1917 1921 1966
272,C C 1 = C C = C C = C 1 C 2 = N N = C ( O 2 ) S [C@H] ( C ) C ( = O ) N C 3 = C C 4 = C C = C C = C 4 C = C 3,1 43 84 112 116 138 157 170 184 191 192 196 201 203 217 224 254 283 317 322 331 352 378 518 553 573 581 598 650 656 660 678 696 739 780 792 807 843 875 891 984 1047 1057 1087 1088 1139 1152 1158 1162 1164 1173 1195 1199 1262 1290 1346 1360 1380 1383 1384 1391 1411 1446 1468 1504 1507 1530 1595 1604 1636 1664 1665 1672 1674 1720 1722 1745 1750 1770 1808 1816 1832 1855 1873 1884 1917 1920 1992 1999 2001
273,C C ( C ) C N C 1 = N C ( = N C ( = N 1 ) Cl ) N C C ( C ) C,1 2 10 36 47 69 78 80 97 129 167 283 378 427 531 552 561 568 606 623 655 691 710 717 753 763 798 822 872 900 930 948 1014 1057 1151 1152 1162 1164 1184 1238 1240 1251 1254 1255 1269 1337 1380 1383 1416 1447 1454 1462 1553 1570 1582 1611 1657 1683 1847 1855 1861 1878 1881 1888 1928 1943 1961 1974
274,O 1 C 2 = C ( C ( C ( = C 1 N ) C # N ) C ( C C ) C ) C ( = O ) C C ( C 2 ) ( C ) C,1 42 46 80 141 149 151 182 217 239 265 283 285 291 294 312 314 376 391 410 420 452 467 480 501 529 587 599 610 628 638 650 656 658 660 674 733 751 790 824 834 849 877 904 907 926 932 940 998 1013 1019 1057 1060 1061 1086 1136 1166 1171 1213 1259 1268 1274 1301 1305 1337 1348 1380 1384 1457 1487 1544 1545 1567 1582 1603 1668 1693 1722 1735 1754 1760 1810 1883 1899 1924 1966 1971
275,C C N C ( = S ) N ( C C 1 = C C = C ( C = C 1 ) O C ) C C 2 = C C 3 = C C = C C ( = C 3 N C 2 = O ) C,1 80 97 110 112 113 197 226 243 266 294 305 310 314 322 323 332 383 391 444 473 507 579 580 587 597 599 638 650 661 670 695 718 750 766 769 770 781 807 815 831 841 875 880 881 953 978 1016 1039 1057 1087 1088 1114 1118 1147 1152 1223 1224 1254 1306 1309 1318 1349 1380 1391 1422 1468 1486 1530 1536 1541 1624 1631 1645 1652 1690 1721 1722 1726 1745 1750 1754 1855 1858 1873 1876 1903 1931 1979 1991 1999 2018 2034 2038
276,C 1 C ( O 1 ) C 2 = C ( C ( = C C ( = C 2 Cl ) Cl ) Cl ) Cl,62 151 267 278 298 317 319 366 405 429 505 561 594 614 656 693 748 766 802 810 821 875 897 906 926 1011 1019 1067 1077 1136 1208 1262 1362 1380 1424 1434 1517 1524 1526 1565 1581 1648 1650 1658 1683 1742 1744 1851 1863 1868 1873 1874 1888 1923 1932 1967 2030 2035
277,C C 1 = C C ( = C C ( = C 1 ) N C ( = O ) N 2 C C N ( C 2 C ( = O ) N C C N ) C ( = O ) C 3 = C C ( = C C = C 3 ) O C ) C,13 80 84 121 191 197 218 221 242 251 322 343 345 377 562 599 618 645 650 651 667 686 689 695 781 786 807 811 822 841 869 875 888 907 918 923 925 926 927 935 981 1019 1039 1044 1057 1064 1069 1088 1091 1118 1139 1152 1171 1212 1221 1239 1291 1295 1301 1316 1374 1380 1384 1385 1399 1438 1480 1504 1536 1545 1548 1587 1612 1707 1722 1731 1750 1752 1760 1792 1816 1823 1840 1871 1873 1895 1897 1900 1908 1917 1924 1941 1947 1953 1972 1985
278,C C C C C C C C C C C C C C C C N 1 C 2 = C C = C C = C 2 N = C 1 C C N C ( = O ) C 3 = C ( C = C ( C = C 3 ) C ) C,8 45 47 67 80 176 177 197 204 235 246 264 289 293 294 318 344 357 378 418 465 469 481 486 515 522 591 631 650 667 670 718 734 749 792 794 802 805 807 828 868 875 893 935 967 977 996 1013 1057 1088 1097 1143 1145 1152 1156 1186 1199 1230 1243 1285 1317 1322 1343 1380 1391 1406 1444 1550 1590 1592 1620 1697 1722 1750 1783 1823 1842 1855 1873 1911 1912 1917 1938 1942 1991 1995 2003
279,C 1 C C C 2 C C ( C 1 ) C C 3 = C C = C C = C 2 3,6 139 185 231 262 292 371 395 429 436 475 480 521 632 645 704 716 790 822 830 857 890 916 924 926 939 950 958 968 996 1002 1019 1027 1028 1037 1088 1126 1145 1190 1194 1199 1236 1244 1257 1273 1292 1294 1325 1351 1364 1380 1408 1446 1455 1494 1501 1708 1730 1750 1755 1781 1838 1873 1923 1943 1973 2000 2019 2027
280,[C@@H] 1 ( O [C@@H] ( C C 1 ) C [C@@H] ( C C C C C [C@H] ( C C 1 = C [C@@H] ( O C 1 = O ) C ) O ) O ) [C@H] ( C C [C@H] ( [C@@H] ( C C C C C C C C C C C C ) O ) O ) O,1 8 59 70 79 80 94 202 227 238 244 294 314 401 413 447 452 464 465 501 519 539 559 568 591 619 627 650 656 710 739 750 755 761 794 807 812 857 888 897 904 907 910 912 918 926 939 947 971 1019 1022 1028 1057 1088 1130 1143 1184 1205 1217 1246 1283 1300 1309 1310 1322 1325 1343 1380 1391 1444 1463 1478 1485 1520 1545 1622 1644 1648 1677 1695 1718 1758 1769 1830 1838 1873 1911 1921 1957 2038
281,C C C C C C ( C ) C C ( C ) C 1 = C C ( = C 2 C 3 = C ( C C N ( C 3 ) C C # C ) C ( O C 2 = C 1 ) ( C ) C ) C ( = O ) O C C N 4 C C C C C 4,1 2 5 13 32 53 79 80 83 145 147 148 186 241 253 255 260 283 294 324 334 370 411 449 457 458 475 500 502 527 533 550 583 591 599 623 650 656 674 679 680 685 695 724 728 739 774 784 794 807 808 839 848 858 875 885 887 911 915 926 935 974 1004 1028 1057 1060 1065 1080 1095 1142 1145 1155 1180 1194 1253 1274 1282 1283 1343 1349 1365 1368 1380 1422 1437 1443 1444 1467 1480 1482 1496 1526 1563 1580 1592 1602 1658 1673 1737 1738 1747 1754 1763 1767 1791 1799 1811 1828 1846 1862 1873 1892 1905 1911 1917 1922 1946 1957 1963 1968 1973 1978 1991 1998 2029 2040
282,C C 1 = N C 2 = C C = C C = C 2 C 1 = C C 3 = C ( N ( C ( = O ) S 3 ) C C ( = O ) N C 4 = C C ( = C ( C = C 4 ) O C ) Cl ) O,13 41 60 63 80 83 94 112 146 162 184 187 188 189 191 195 221 249 280 281 296 314 339 352 366 378 399 440 508 530 536 560 561 591 648 650 669 675 694 695 802 807 841 843 875 901 923 927 935 943 944 959 961 984 997 1014 1030 1051 1052 1057 1058 1071 1076 1088 1093 1098 1110 1120 1152 1199 1216 1234 1254 1284 1309 1312 1323 1334 1344 1369 1380 1393 1440 1520 1536 1551 1581 1602 1662 1683 1722 1750 1797 1810 1816 1817 1873 1917 1930 1947 1970 2003 2028 2037
283,C 1 = C C ( C ( = C ( C 1 = O ) Br ) Br ) ( Br ) Br,0 47 94 98 110 160 191 195 208 314 400 464 508 525 533 547 584 650 670 728 734 747 787 867 895 1024 1053 1055 1058 1060 1070 1079 1088 1138 1170 1268 1307 1317 1326 1376 1380 1471 1564 1580 1603 1631 1695 1721 1747 1793 1873 1923 2023
284,C C 1 = C C = C ( S 1 ) C ( = O ) C S C 2 = N N = C S 2,80 84 104 108 116 162 272 281 290 341 366 371 378 405 415 419 483 520 585 590 600 623 650 655 675 710 721 764 770 791 807 838 843 860 894 936 999 1007 1008 1057 1074 1090 1097 1133 1136 1164 1172 1200 1201 1281 1380 1384 1415 1436 1465 1487 1488 1493 1559 1567 1590 1644 1681 1693 1698 1712 1722 1733 1750 1768 1779 1785 1811 1850 1854 1872 1873 1917 1941 1959 1992
285,C C ( C ) C ( C ) N C 1 = C ( N = C C = C 1 ) Cl,1 9 17 22 266 283 303 332 339 348 378 448 508 509 556 561 607 641 688 690 741 787 791 889 906 911 989 1028 1043 1057 1063 1088 1104 1152 1217 1224 1287 1303 1322 1337 1380 1391 1422 1452 1478 1484 1498 1510 1518 1591 1619 1683 1696 1746 1750 1773 1788 1811 1866 1873 1952 1990 1995
286,C C 1 = C ( C = C C ( = C 1 ) Cl ) C 2 = C C = C C 3 = C 2 O C ( C 3 ) C N,12 80 87 138 165 181 184 216 219 231 255 333 342 352 370 416 533 561 656 664 680 750 816 875 895 896 917 926 934 981 984 1019 1039 1057 1076 1088 1102 1107 1156 1171 1188 1216 1217 1236 1294 1350 1369 1376 1380 1386 1391 1401 1426 1503 1521 1527 1528 1558 1588 1647 1665 1683 1691 1708 1714 1722 1724 1736 1750 1772 1821 1829 1873 1895 1901 1917 1955 1962 1972 1975
287,C [C@H] ( C C C 1 = C C = C O 1 ) N C 2 = C ( C = C ( C = C 2 ) S ( = O ) ( = O ) N C ( C ) C ) [N+] ( = O ) [O-],1 10 80 198 212 218 283 291 303 319 350 354 396 466 473 474 502 520 541 542 590 620 634 650 656 664 683 687 690 697 715 716 739 753 787 838 875 1004 1005 1028 1057 1088 1099 1125 1152 1153 1158 1174 1195 1218 1224 1226 1229 1233 1243 1249 1258 1340 1357 1380 1409 1425 1431 1439 1446 1455 1466 1476 1518 1571 1664 1666 1750 1799 1801 1814 1839 1846 1851 1856 1871 1873 1926 1930 1934 1941 1963 2018
288,C C C C C 1 = C C = C ( C = C 1 ) C ( C ( C ) C ) N C ( = O ) C 2 = C C = C ( N C 2 = O ) C ( F ) ( F ) F,1 46 58 63 67 80 114 117 147 154 161 167 230 283 294 297 310 314 331 351 360 390 438 475 486 510 520 591 608 650 655 693 750 763 787 789 794 807 809 822 846 867 875 946 960 965 972 975 978 985 1006 1045 1057 1114 1127 1152 1167 1176 1243 1291 1341 1348 1365 1380 1407 1414 1427 1444 1446 1453 1538 1602 1663 1683 1693 1745 1750 1754 1773 1787 1809 1853 1873 1876 1911 1917 1925 1928 1991 2032
289,C C C ( C ) ( C ) O C C ( C O C 1 = C C = C C = C 1 C N ) O,1 10 19 80 99 101 105 114 118 140 176 227 252 256 294 295 296 336 367 392 430 448 469 502 546 559 564 623 636 658 680 695 807 819 821 829 839 869 888 969 981 1034 1057 1074 1088 1122 1124 1139 1171 1199 1202 1207 1209 1248 1249 1276 1349 1353 1380 1390 1410 1430 1447 1452 1510 1583 1590 1597 1614 1657 1716 1748 1750 1782 1844 1873 1898 1935 1970 1980 2038
290,C C ( C ) ( C ) C 1 = N N ( C ( = C 1 ) N C ( = O ) C 2 = C C = C ( C = C 2 ) [N+] ( = O ) [O-] ) C 3 C C S ( = O ) ( = O ) C 3,51 66 114 122 148 161 167 182 207 228 235 265 305 316 317 319 320 342 364 378 392 469 486 530 546 550 552 650 657 693 715 723 753 755 769 774 807 838 848 875 876 926 935 1005 1012 1019 1057 1152 1167 1195 1199 1247 1255 1257 1274 1325 1339 1341 1342 1343 1362 1380 1385 1484 1561 1592 1608 1638 1650 1665 1668 1697 1750 1776 1787 1795 1799 1809 1814 1816 1832 1840 1861 1873 1902 1910 1917 1918 1956 1958 1963 1993 2012
291,C C C C C C N C C ( C 1 = C C = C C = C 1 ) N 2 C C C C 2,1 80 105 116 172 221 294 313 389 421 442 548 557 558 570 573 591 592 596 606 607 612 616 667 731 771 794 803 834 903 916 926 929 935 995 1004 1012 1028 1057 1061 1069 1083 1088 1143 1152 1199 1224 1255 1265 1365 1380 1401 1404 1440 1444 1480 1522 1551 1561 1581 1645 1666 1699 1702 1730 1750 1823 1852 1861 1873 1882 1911 1949 1991 1998 2017 2033
292,C C ( C ) C [C@@H] ( C ( = O ) N [C@@H] ( C C ( = O ) N ) C ( = O ) N [C@@H] ( C ( C ) C ) C ( = O ) O ) N C ( = O ) [C@H] ( C C 1 = C C = C ( C = C 1 ) O ) N C ( = O ) [C@H] ( C C 2 = C C = C ( C = C 2 ) O ) N,1 4 41 49 79 80 117 140 216 222 251 260 283 310 376 389 421 432 507 541 573 650 664 680 726 736 741 745 759 786 807 810 857 883 890 953 966 1017 1045 1057 1110 1118 1152 1171 1255 1280 1287 1290 1313 1343 1380 1426 1436 1442 1482 1516 1524 1530 1539 1600 1602 1616 1642 1671 1693 1731 1750 1754 1759 1773 1776 1778 1790 1811 1844 1847 1849 1873 1876 1898 1917 2000 2006 2016
